# Verb vocabulary harvested from a corpus of interactive fiction.
#
# Regenerate:
#   verb-synonyms-gen harvest --corpus stories --corpus unit_tests \
#       --wordnet <WordNet-3.0/dict> --freq <12dicts/Lemmatized/2+2+3frq.txt> -o …
#
# Tab-separated: spelling, the number of stories whose parser accepts it, and
# the WordNet verb lemma to expand it under (empty when WordNet has no verb
# entry, which is most of the abbreviations, magic words and game-specific
# actions).  A spelling containing a space is a verb plus a literal word from
# one of its syntax lines — `turn on`, `pick up` — which is how English
# lexicalises them and how a thesaurus indexes them, even though a dictionary
# can only hold the head word.
#
# These are the STORIES' OWN spellings and are ground truth: a suggestion the
# parser would reject is worthless.  An inflected spelling is dropped only when
# every story that accepts it also accepts its base form.
#
# 149 stories read; 15454 spellings.
cavort at	1	
cavort in	1	
cavort into	1	
cavort on	1	
cavort onto	1	
cavort out	1	
cavort over	1	
cavort with	6	
caw	1	caw
cease	2	cease
celebrate	1	celebrate
center	2	center
centre	1	centre
cha	1	
challenge	3	challenge
challenge with	1	
champ	1	champ
champ on	1	
champagne	1	
chan	2	
chandelie	1	
change	9	change
change at	1	
change for	2	
change highlight	1	
change in	1	
change lanes	1	
change on	1	
change subject	1	
change the	1	
change to	5	
changes	2	
changes off	2	
changes on	2	
chant	9	chant
chant ditty	1	
chant music	1	
chant my	1	
chant one	1	
chant some	1	
chant something	1	
chant song	1	
chant songs	1	
chant the	1	
chant these	1	
chant those	1	
chant to	1	
chant tune	1	
chaos	2	
chapters	1	
chapters score	1	
char	8	char
char down	2	
char up	2	
char with	2	
character	2	character
character list	1	
character personae	1	
charge	3	charge
charge up	1	charge up
charge with	1	
charlesto	1	
chas	1	
chase	47	chase
chase after	2	chase after
chase rat	1	
chase tail	1	
chase to	4	
chat	7	chat
chat about	3	
chat concernin	1	
chat to	5	
chat what	1	
chat whats	1	
chat where	1	
chat wheres	1	
chat with	6	
chatter	1	chatter
chatter about	1	
chatter concernin	1	
chatter to	1	
chatter with	1	
cheat	2	cheat
cheat at	1	
cheathub	1	
cheatrift	1	
chec	2	
check	75	check
check about	1	
check acknowled	1	
check around	1	
check closely	1	
check contents	1	
check floor	1	
check for	17	
check from	2	
check ground	1	
check hair	1	
check handwriti	1	
check hotel	1	
check in	18	check in
check into	1	check into
check inventory	1	
check item	1	
check items	1	
check laptop	1	
check letters	1	
check man	1	
check men	1	
check motel	1	
check my	1	
check of	6	
check off	2	check off
check on	15	
check out	5	check out
check over	1	check over
check page	3	
check peter	1	
check reflectio	1	
check room	1	
check script	1	
check status	1	
check symbol	1	
check table	1	
check the	2	
check throug	2	
check through	8	
check under	2	
check using	2	
check with	11	
check woman	1	
check women	1	
check words	1	
check writing	1	
cheer	7	cheer
cheer at	1	
cheer for	1	
cheer up	3	cheer up
cheerio	6	
cheerio to	1	
cheers	2	cheer
cheers you	1	
cheetpeen	1	
cherub	1	
cherubino	1	
cherubs	1	
chestnuts	1	
chew	16	chew
chew me	1	
chew on	3	
chico	1	
child	1	
chill	1	chill
chimp	1	
chimpanze	1	
chimpanze marquise	1	
chimps	1	
chip	2	chip
chip down	2	
chip in	2	chip in
chip with	2	
chirp	2	chirp
chisel	2	chisel
cho	2	
choke	2	choke
chomp	9	chomp
chomp me	1	
chomp on	1	
choo	1	
choose	9	choose
choose on	2	
choose with	3	
chop	87	chop
chop apart	1	
chop down	12	chop down
chop in	2	
chop it	1	
chop nails	1	
chop off	5	chop off
chop open	1	
chop out	2	
chop that	1	
chop throug	2	
chop through	9	
chop up	6	chop up
chop with	28	
chortle	2	chortle
chortle at	1	
chrythain	1	
chuc	12	
chuck	30	chuck
chuck above	1	
chuck across	1	
chuck against	5	
chuck alongside	1	
chuck at	30	
chuck away	7	
chuck beside	1	
chuck by	1	
chuck down	14	
chuck from	1	
chuck front	1	
chuck in	29	
chuck into	5	
chuck me	1	
chuck myself	1	
chuck near	1	
chuck next	1	
chuck of	1	
chuck off	18	
chuck on	27	
chuck onto	3	
chuck out	3	chuck out
chuck over	26	
chuck throug	6	
chuck through	9	
chuck to	11	
chuck under	1	
chuck upon	1	
chuck with	13	
chuckle	6	chuckle
chuckle at	2	
chug	1	chug
chunder	1	
ciao	1	
ciao to	1	
cigarette	1	
cigarette butts	1	
cir	1	
circle	8	circle
clamber	1	clamber
clamber down	1	
clamber in	1	
clamber on	1	
clamber out	1	
clamber over	1	
clamber through	1	
clamber under	1	
clamber up	1	
clamp	1	clamp
clap	14	clap
clap at	1	
clap for	1	
clap hands	1	
clap my	1	
clap once	1	
claw	1	claw
claw at	1	
claw on	1	
cle	3	
clea	3	
clean	86	clean
clean against	1	
clean away	2	
clean face	1	
clean feet	1	
clean hand	1	
clean hands	1	
clean in	7	
clean into	1	
clean my	1	
clean off	21	
clean on	15	
clean onto	2	
clean out	1	clean out
clean over	5	
clean teeth	1	
clean together	1	
clean under	1	
clean up	16	clean up
clean with	24	
clean writing	1	
cleanse	3	cleanse
cleanse in	1	
cleanse with	1	
clear	62	clear
clear against	2	
clear around	1	
clear away	2	clear away
clear back	3	
clear beneath	1	
clear by	1	
clear chasm	1	
clear cliff	1	
clear close	1	
clear closed	1	
clear closer	2	
clear down	1	
clear dropoff	1	
clear edge	1	
clear eject	1	
clear forward	1	
clear from	6	
clear in	13	
clear inside	1	
clear into	10	
clear near	1	
clear off	8	clear off
clear on	10	
clear onto	4	
clear out	4	clear out
clear over	4	
clear play	1	
clear records	1	
clear rewind	1	
clear rudder	1	
clear saddle	1	
clear shut	1	
clear through	1	
clear to	54	
clear toward	3	
clear towards	3	
clear under	2	
clear underneat	1	
clear up	2	clear up
clear using	1	
clear vent	1	
clear vents	1	
clear with	11	
cleave	5	cleave
cleave down	3	
cleave throug	1	
cleave through	4	
cleave up	3	
cleave with	5	
cleesh	1	
cleves	1	
cli	9	
click	7	click
click heels	1	
click on	3	
click to	1	
click with	3	
click your	1	
cliff	1	
cliffs	1	
clim	35	
climax	2	climax
climax with	2	
climb	98	climb
climb aboard	1	
climb across	1	
climb again	1	
climb behind	1	
climb down	50	climb down
climb higher	1	
climb in	57	
climb inside	6	
climb into	19	
climb of	5	
climb off	16	
climb on	57	climb on
climb onto	16	
climb out	31	
climb outside	1	
climb over	78	
climb throug	9	
climb through	20	
climb to	5	
climb toward	1	
climb under	16	
climb up	96	climb up
climb wall	1	
climb walls	1	
climb with	6	
clip	3	clip
clip apart	1	
clip loose	1	
clip out	1	
clip throug	1	
clip up	1	
clip with	2	
clo	7	
cloak	1	cloak
cloak room	1	
cloaks	1	
clobber	1	clobber
clock	1	clock
clock hand	1	
clock hands	1	
clocks	1	
clog	2	clog
clog with	2	
clos	16	
close	99	close
close eyes	3	
close for	1	
close in	3	close in
close my	1	
close off	71	close off
close on	3	
close over	1	
close the	1	
close to	1	
close up	64	close up
close window	1	
close with	15	
cloud	1	cloud
clouds	1	
cls	1	
clue	15	clue
clue off	11	
clues	12	
clues off	9	
coat	2	coat
coat in	1	
coat with	2	
cock	2	cock
cock with	1	
code	1	code
code mom	1	
cogitate	1	cogitate
cogitate about	1	
cold	2	
coll	1	
collap	1	
collapse	3	collapse
collect	3	collect
collect all	1	
collect everything	1	
collect from	2	
collect inventory	1	
collect off	1	
collox	1	
color	5	color
colors	2	
colossus	1	
colour	1	colour
colours	1	
com	1	
comb	4	comb
comb hair	1	
comb with	1	
combat	1	combat
combat at	1	
combat on	1	
combat with	1	
combin	1	
combine	3	combine
combine and	1	
combine to	1	
combine with	2	
combo	1	
combus	1	
combus down	1	
combus with	1	
combust	2	combust
combust down	2	
combust up	2	
combust with	2	
come	15	come
come after	1	come after
come around	1	come around
come away	1	come away
come behind	1	
come down	1	come down
come from	1	
come in	1	come in
come off	1	come off
come on	1	come on
come out	2	come out
come over	1	come over
come throug	1	
come through	1	come through
come to	3	come to
come up	1	come up
come with	7	come with
comedy	1	
comfor	3	
comfor up	1	
comfor with	1	
comfort	5	comfort
comfort up	2	
comm	2	
comman	2	
command	9	command
command to	2	
commands	13	
comment	2	comment
comment about	1	
comment on	1	
comment to	1	
commentar	1	
comments	1	
commit	4	commit
commit cut	1	
commit direct	1	
commit mortal	1	
commit off	1	
commit on	1	
commit over	1	
commit sin	1	
commit suicide	2	commit suicide
commit the	1	
commit to	1	
commit up	1	
compar	12	
compar to	12	
compar with	10	
compare	1	compare
compare to	1	
compare with	1	
compile	1	compile
complain	3	complain
complain about	3	
complain at	2	
complain of	1	
complain to	2	
complete	4	complete
complete walkthrou	1	
compli	3	
complimen	3	
comprehen	1	
comprehen about	1	
compress	1	compress
compress in	1	
compress into	1	
compress on	1	
compress onto	1	
compress out	1	
compress over	1	
conc	4	
concea	8	
concea behind	6	
concea from	7	
concea in	4	
concea on	1	
concea under	7	
conceal	8	conceal
conceal away	1	
conceal back	1	
conceal behind	7	
conceal down	1	
conceal from	2	
conceal in	7	
conceal inside	1	
conceal into	1	
conceal on	1	
conceal onto	1	
conceal under	7	
concentra	2	
confer	1	confer
confer cut	1	
confer direct	1	
confer off	1	
confer on	1	
confer over	1	
confer the	1	
confer to	1	
confer up	1	
confess	1	confess
confess sin	1	
confess sins	1	
confetti	1	
config	2	
configure	1	configure
confir	2	
confis	3	
confis from	3	
confis in	3	
confis off	3	
confis on	3	
confis out	3	
confis up	3	
confiscat	3	
confiscat apart	2	
confiscat down	2	
confiscat from	3	
confiscat in	3	
confiscat off	3	
confiscat on	3	
confiscat out	3	
confiscat up	3	
confiscat with	2	
confro	5	
confro to	1	
confro with	4	
confuse	1	confuse
conn	4	conn
connec	6	
connec around	3	
connec on	2	
connec to	6	
connec up	3	
connec with	4	
connect	13	connect
connect around	2	
connect in	2	
connect into	2	
connect me	1	
connect myself	1	
connect on	3	
connect onto	1	
connect to	11	
connect together	2	
connect up	1	
connect waist	1	
connect with	3	
cons	1	
consent	1	consent
consequen	1	
consider	8	consider
consider about	2	
consider formulae	1	
consider formulas	1	
consol	1	
consol with	1	
console	2	console
construct	3	construct
construct from	1	
construct in	1	
construct over	1	
consul	4	
consul about	4	
consul for	4	
consul on	2	
consult	58	consult
consult about	57	
consult for	2	
consult from	1	
consult in	2	
consult of	1	
consult on	57	
consult page	2	
consum	16	
consume	8	consume
consume with	1	
contac	1	
contac by	1	
contac for	1	
contac on	1	
contac to	1	
contac up	1	
contempla	6	
contempla about	2	
contents	1	
contents score	1	
contin	2	
continue	3	continue
continue going	1	
continue moving	1	
continue walking	1	
contribut	1	
contribut cut	1	
contribut direct	1	
contribut off	1	
contribut on	1	
contribut over	1	
contribut the	1	
contribut to	1	
contribut up	1	
control	1	control
conversat	1	
converse	4	converse
converse about	2	
converse concernin	1	
converse to	2	
converse with	3	
convert	1	convert
convince	1	convince
convince about	1	
convulse	1	convulse
coo	2	coo
cook	12	cook
cook with	2	
cooked	1	cook
cool	2	cool
cool down	1	cool down
copula	1	
copulate	1	copulate
copy	6	copy
copy in	1	
copy into	1	
copy on	2	
copy onto	1	
copy to	3	
copy with	1	
copyright	3	copyright
cork	2	cork
cork with	1	
correct	1	correct
correctio	2	
correctio full	2	
correctio half	2	
correctio high	2	
correctio low	2	
correctio off	2	
correctio on	2	
correctio semi	2	
correctio single	2	
costume	1	costume
costumes	1	
cough	6	cough
cough out	1	cough out
could	2	
could be	1	
couligne	1	
count	45	count
count about	1	
count almaviva	1	
count around	1	
count blessings	1	
count closely	1	
count in	5	
count inv	1	
count inventory	1	
count leaves	1	
count my	1	
count on	1	count on
count possessio	1	
count sheep	1	
count stuff	1	
counter	1	counter
counterst	2	
countess	1	
court	1	court
court fool	1	
cousin	1	
cove	4	
cover	77	cover
cover eyes	2	
cover in	2	
cover off	53	
cover over	5	
cover up	57	cover up
cover window	1	
cover with	32	
cow	1	cow
cower	1	cower
cower behind	1	
cower in	1	
cower under	1	
cows	1	
cra	1	
crac	3	
crack	75	crack
crack against	2	
crack at	1	
crack buckle	1	
crack by	1	
crack collar	1	
crack down	21	crack down
crack in	6	
crack into	2	
crack laughter	1	
crack off	9	
crack on	3	
crack out	1	
crack over	3	
crack the	1	
crack throug	2	
crack through	6	
crack up	2	crack up
crack using	2	
crack with	41	
cram	1	cram
cran	3	
crank	7	crank
crank back	1	
crank off	1	
crank on	1	
crank to	1	
crank up	2	crank up
crap	7	crap
crap in	3	
crap on	3	
crash	1	crash
crash down	1	
crash through	1	
crash with	1	
crater	1	
craw	5	
crawl	21	crawl
crawl about	1	
crawl across	3	
crawl after	1	
crawl around	10	
crawl away	4	
crawl back	1	
crawl backward	1	
crawl backwards	1	
crawl bathroom	1	
crawl bed	2	
crawl behind	10	
crawl by	3	
crawl close	1	
crawl closer	1	
crawl down	11	
crawl downstair	1	
crawl downward	1	
crawl forward	1	
crawl from	3	
crawl hell	1	
crawl in	15	crawl in
crawl inside	4	
crawl into	4	
crawl loo	1	
crawl near	2	
crawl of	1	
crawl off	6	
crawl on	12	
crawl onto	2	
crawl onward	1	
crawl out	14	
crawl outside	2	
crawl over	12	
crawl past	1	
crawl sleep	2	
crawl the	1	
crawl throug	5	
crawl through	9	
crawl to	10	
crawl toward	2	
crawl towards	2	
crawl under	15	
crawl up	13	
crawl upstairs	1	
crawl upwards	1	
crawl with	1	
crea	3	
crease	1	crease
create	2	create
create drink	1	
create from	1	
create in	1	
create out	1	
create portal	1	
create with	1	
cred	2	
credit	16	credit
credits	46	
creep	6	creep
creep about	1	
creep across	3	
creep after	1	
creep around	2	
creep away	1	
creep back	2	
creep backward	1	
creep backwards	1	
creep bathroom	1	
creep bed	1	
creep behind	1	
creep by	2	
creep down	3	
creep downstair	1	
creep downward	1	
creep forward	1	
creep hell	1	
creep in	4	creep in
creep inside	2	
creep into	2	
creep loo	1	
creep near	2	
creep off	2	
creep on	4	
creep onward	1	
creep out	3	
creep outside	2	
creep over	3	
creep sleep	1	
creep the	1	
creep throug	1	
creep through	3	
creep to	2	
creep toward	1	
creep towards	1	
creep under	2	
creep up	4	creep up
creep upstairs	1	
creep upwards	1	
creep with	1	
cremate	3	cremate
cremate down	2	
cremate up	2	
cremate with	3	
cren	1	
cren in	1	
cren into	1	
crimson	1	crimson
cro	2	
croon	1	croon
croon ditty	1	
croon music	1	
croon my	1	
croon one	1	
croon some	1	
croon something	1	
croon song	1	
croon songs	1	
croon the	1	
croon these	1	
croon those	1	
croon tune	1	
crop	1	crop
crop apart	1	
crop out	1	crop out
crop up	1	crop up
crop with	1	
cros	1	
cross	84	cross
cross aftermath	1	
cross and	1	
cross as	1	
cross at	1	
cross baker	1	
cross ballroom	1	
cross banquet	1	
cross bear	1	
cross between	1	
cross black	1	
cross boundary	1	
cross brownston	1	
cross bun	1	
cross buns	1	
cross cloak	1	
cross death	1	
cross doors	1	
cross for	1	
cross forest	1	
cross fountain	1	
cross garden	1	
cross grand	1	
cross hall	1	
cross hallway	1	
cross home	1	
cross in	3	
cross into	3	
cross landscape	1	
cross life	1	
cross on	2	
cross onto	1	
cross over	5	
cross palace	1	
cross palm	1	
cross park	1	
cross password	1	
cross polar	1	
cross red	1	
cross room	1	
cross salon	1	
cross staircase	1	
cross street	1	
cross the	2	
cross threshold	1	
cross with	2	
cross-exa	1	
cross-exa about	1	
cross-exa some	1	
cross-exa the	1	
crossexam	1	
crossexam about	1	
crossexam some	1	
crossexam the	1	
crouch	13	crouch
crouch at	5	
crouch behind	5	
crouch down	6	
crouch in	10	
crouch on	8	
crouch under	6	
crow	2	crow
crum	1	
crumble	3	crumble
crumble down	3	
crumble in	3	
crumble off	3	
crumble through	3	
crumble with	3	
crumpl	1	
crumple	4	crumple
crumple on	2	
crumple up	1	
crumple with	1	
crunch	2	crunch
crunch with	1	
crus	1	
crush	16	crush
crush against	1	
crush down	7	
crush off	1	
crush on	6	
crush out	4	crush out
crush up	2	
crush with	9	
cry	23	cry
cry at	4	
cry for	1	cry for
cry guard	1	
cry guide	1	
cry out	3	cry out
cry over	1	
cry to	4	
cry warden	1	
cuddle	4	cuddle
cuddle with	1	
cuff	3	cuff
cuff to	1	
cul	1	
cum	2	
cum with	2	
cunt	8	
cur	1	
curdle	3	curdle
curdle with	3	
cure	1	cure
currant	1	
currants	1	
curse	24	curse
curse at	2	
curse on	2	
curse to	1	
curses	25	
curtain	1	curtain
curtse	2	
curtse to	2	
curtsey	1	curtsey
curtsy	3	curtsy
curtsy to	2	
cuss	3	cuss
cuss at	1	
cuss to	1	
custom	1	
cut	123	cut
cut apart	1	
cut down	11	cut down
cut in	1	cut in
cut it	1	
cut loose	1	
cut nails	1	
cut off	5	cut off
cut open	1	
cut out	2	cut out
cut that	1	
cut throug	11	
cut through	13	cut through
cut up	6	cut up
cut with	51	
cutlass	1	
cypress	1	
cypress trees	1	
cypresses	1	
cyr	1	
cyr jones	1	
cyr-jone	1	
daemons	2	
daemons off	2	
daemons on	2	
dam	5	dam
damage	37	damage
damage down	36	
damage in	12	
damage into	1	
damage off	10	
damage out	6	
damage throug	2	
damage through	6	
damage up	1	
damage with	37	
dammit	1	
damn	47	damn
damn it	1	
damn on	2	
damnit	2	
dampen	1	dampen
dampen in	1	
dampen with	1	
dan	1	
danc	4	
dance	27	dance
dance along	1	
dance on	1	
dance with	7	
dancer	1	
dancers	1	
dang	1	
dang it	1	
dangit	1	
dangle	4	dangle
dangle from	2	
dangle in	3	
dangle off	1	
dangle on	2	
dangle to	1	
dap	1	
dap fosken	1	
darn	26	darn
date	2	date
dazli	1	
dbr	1	
dbr off	1	
dchk	1	
de-posses	1	
deacti	3	
deactivat	10	
dead	1	
dead girl	1	
deal	5	deal
deal back	1	
deal to	1	
deal up	1	
deal with	3	
death	1	
deave	1	
debark	14	debark
debark from	2	
debug	2	debug
debugclon	1	
debugdump	1	
deca	2	
deceive	1	deceive
deceive about	1	
decimate	2	decimate
decimate down	2	
decimate off	1	
decimate over	1	
decimate with	2	
deciph	1	
decipher	3	decipher
declaim	2	declaim
declaim at	2	
declaim from	2	
declaim monologue	2	
declaim table	2	
declaim tabletop	2	
declaim to	2	
declaim top	2	
declaim wall	2	
decode	4	decode
decowl	1	
decrease	2	decrease
decrease at	1	
decrease for	1	
decrease to	1	
dedicatio	1	
deep	1	
deep-six	1	deep-six
defeca	1	
defecate	4	defecate
defecate in	1	
defecate on	1	
defend	2	defend
defend against	1	
defend to	1	
defend with	1	
defile	6	defile
define	4	define
deflat	8	
deflat with	1	
deflate	6	deflate
deflate with	2	
degomb	1	
del	3	
del notebook	1	
del notepad	1	
del notes	1	
dela	2	
delete	5	delete
delete browser	1	
delete chat	1	
delete dissertat	1	
delete e-mail	1	
delete email	1	
delete from	1	
delete notebook	1	
delete notepad	1	
delete notes	1	
delete on	1	
delete processor	1	
delete thesis	1	
delete word	1	
delete wordproce	1	
delete writing	1	
delive	2	
delive to	2	
deliver	15	deliver
deliver at	2	
deliver back	1	
deliver cut	1	
deliver direct	1	
deliver from	2	
deliver monologue	3	
deliver off	1	
deliver on	1	
deliver over	1	
deliver table	2	
deliver tabletop	2	
deliver the	1	
deliver to	14	
deliver top	2	
deliver up	2	
deliver wall	2	
delurk	1	
delve	1	delve
delve here	1	
delve in	1	
delve with	1	
demand	1	demand
demand from	1	
demand of	1	
demo	1	demo
demoli	8	
demoli down	8	
demoli in	1	
demoli into	1	
demoli off	2	
demoli out	3	
demoli throug	2	
demoli with	8	
demolish	12	demolish
demolish down	10	
demolish in	4	
demolish off	6	
demolish out	3	
demolish through	4	
demolish with	10	
demonstra	1	
denox	1	
deny	3	deny
dep	1	
depart	27	depart
depart across	1	
depart around	1	
depart back	1	
depart by	1	
depart down	1	
depart from	1	
depart in	1	
depart inside	1	
depart into	1	
depart near	1	
depart on	1	
depart outside	1	
depart through	2	
depart to	2	
depart up	1	
depo	4	
deposi	1	
deposi in	1	
deposi on	1	
deposit	3	deposit
deposit above	1	
deposit against	1	
deposit alongside	1	
deposit at	1	
deposit beside	1	
deposit by	1	
deposit down	2	
deposit from	1	
deposit front	1	
deposit in	3	
deposit into	1	
deposit me	1	
deposit myself	1	
deposit near	1	
deposit next	1	
deposit of	1	
deposit on	2	
deposit onto	1	
deposit out	1	
deposit over	1	
deposit through	1	
deposit to	1	
deposit under	1	
deposit upon	1	
deposit with	1	
depossess	1	
depress	2	depress
depress around	1	
depress away	1	
depress back	1	
depress off	1	
depress to	1	
depress with	1	
derive	1	derive
derive model	1	
derive slope	1	
derive toy	1	
des	4	
desc	9	
descen	12	
descen by	1	
descen to	1	
descen under	1	
descend	18	descend
descend down	1	
descend in	1	
descend into	1	
descend on	1	
descend over	2	
descend through	1	
descend up	2	
descr	1	
descri	25	
descri for	8	
descri in	16	
descri on	16	
descri throug	4	
descri to	1	
descri under	1	
descri with	2	
describe	72	describe
describe about	1	
describe acknowled	1	
describe around	1	
describe closely	1	
describe contents	1	
describe floor	1	
describe for	9	
describe from	2	
describe ground	1	
describe grow	1	
describe hair	1	
describe handwriti	1	
describe in	16	
describe inventory	1	
describe item	1	
describe items	1	
describe laptop	1	
describe letters	1	
describe man	1	
describe men	1	
describe my	1	
describe of	5	
describe off	1	
describe on	13	
describe out	1	
describe page	3	
describe peter	1	
describe reflectio	1	
describe room	1	
describe script	1	
describe status	1	
describe symbol	1	
describe table	1	
describe the	1	
describe through	11	
describe using	2	
describe with	10	
describe woman	1	
describe women	1	
describe words	1	
describe writing	1	
design	1	design
desire	2	desire
desist	2	desist
despair	1	despair
despise	1	despise
dest	18	
destiny	1	
destro	26	
destro down	26	
destro in	5	
destro into	1	
destro off	2	
destro out	3	
destro throug	2	
destro up	1	
destro with	26	
destroy	71	destroy
destroy against	2	
destroy buckle	1	
destroy by	1	
destroy collar	1	
destroy down	19	
destroy in	8	
destroy into	1	
destroy laughter	1	
destroy off	10	
destroy on	2	
destroy out	3	
destroy over	2	
destroy the	1	
destroy through	8	
destroy up	1	
destroy using	2	
destroy with	38	
destructor	1	
detach	21	detach
detach from	16	
detach with	2	
detect	3	detect
detect in	1	
detect on	1	
detect out	2	
detect with	2	
detonate	3	detonate
devastate	1	devastate
devastate down	1	
devastate with	1	
devo	6	
devour	19	devour
devour from	1	
devour on	1	
dia	2	
diagno	19	
diagnose	17	diagnose
diagnose with	1	
dial	20	dial
dial around	5	
dial at	1	
dial in	1	
dial off	5	
dial on	12	
dial right-si	1	
dial to	10	
dial up	5	
dial upside	1	
dial using	1	
dial with	2	
diamonds	1	
dicker	1	dicker
dicker with	1	
did	4	do
did not	1	
did so	1	
die	24	die
diet	1	diet
difficult	1	
difficult mode	1	
diffuse	1	diffuse
dig	101	dig
dig around	1	
dig at	7	
dig cactus	1	
dig down	1	
dig for	5	
dig ground	1	
dig here	2	
dig hole	1	
dig in	47	dig in
dig into	3	dig into
dig near	1	
dig pot	1	
dig throug	11	
dig through	14	
dig under	6	
dig up	15	dig up
dig with	42	
dine	4	dine
dine on	4	
dine upon	1	
dining on	1	
dip	14	dip
dip around	1	
dip behind	2	
dip down	3	
dip eyes	1	
dip hand	1	
dip in	14	
dip inside	3	
dip into	8	dip into
dip on	3	
dip onto	1	
dip open	1	
dip out	2	
dip over	3	
dip throug	1	
dip through	1	
dip to	1	
dip under	3	
dip with	1	
dir	2	
direct	2	direct
direct at	1	
direct to	1	
direction	3	
directory	1	
dirox	1	
dirs	3	
dis	3	
disable	2	disable
disagree	1	disagree
disarray	1	disarray
disassemb	3	
disassemb up	3	
disassemb with	3	
disbeliev	1	
disc	8	disk
discard	57	discard
discard above	1	
discard against	55	
discard all	4	
discard alongside	1	
discard at	55	
discard away	1	
discard beside	1	
discard by	1	
discard coin	1	
discard cup	1	
discard dead	1	
discard down	57	
discard everythin	2	
discard everything	1	
discard floor	2	
discard from	1	
discard front	1	
discard ground	1	
discard in	57	
discard ingredients	1	
discard into	57	
discard jaw	1	
discard kids	1	
discard me	2	
discard my	1	
discard myself	1	
discard near	1	
discard next	1	
discard of	2	
discard off	1	
discard on	57	
discard onto	57	
discard out	1	
discard over	1	
discard the	2	
discard through	3	
discard to	6	
discard toward	1	
discard under	1	
discard up	4	
discard upon	1	
discard with	1	
discard your	1	
discha	1	
discharge	1	discharge
discharge at	1	
discharge with	1	
disclo	1	
disclo to	1	
disclose	1	disclose
disclose off	1	
disclose to	1	
discon	6	
discon betwee	1	
discon from	5	
discon out	1	
discon to	1	
discon with	1	
disconnec	9	
disconnec from	7	
disconnec internet	1	
discontin	1	
discov	1	
discov in	1	
discov on	1	
discov out	1	
discover	5	discover
discover off	1	
discover to	1	
discren	1	
discus	1	
discus with	1	
discuss	6	discuss
discuss ayup	1	
discuss my	1	
discuss no	1	
discuss one	1	
discuss some	1	
discuss sure	1	
discuss the	1	
discuss these	1	
discuss those	1	
discuss with	3	
discuss yea	1	
discuss yeah	1	
discuss yep	1	
discuss yes	1	
discuss yup	1	
disemb	20	
disemb from	1	
disembark	14	disembark
disembark from	5	
disembark out	4	
disenc	2	
disenchan	2	
disengage	4	disengage
disengage from	3	
disengage with	1	
disgask	1	
disgomb	1	
dislello	1	
dislello with	1	
disloc	1	
dislocate	5	dislocate
dislocate down	1	
dislocate in	1	
dislocate on	1	
dislocate over	1	
dislocate to	5	
dislocate up	1	
dislocate with	4	
dism	2	
dismiss	3	dismiss
dismou	2	
dismount	9	dismount
dismount from	1	
disnarb	1	
disp	2	
dispat	11	
dispat with	11	
dispatch	3	dispatch
dispatch with	3	
dispel	2	dispel
dispell	1	
dispense	1	dispense
dispense cut	1	
dispense direct	1	
dispense off	1	
dispense on	1	
dispense over	1	
dispense the	1	
dispense to	1	
dispense up	1	
disperse	1	disperse
disperse cut	1	
disperse direct	1	
disperse off	1	
disperse on	1	
disperse over	1	
disperse the	1	
disperse to	1	
disperse up	1	
displa	2	
displa to	1	
display	63	display
display at	1	
display commands	2	
display inv	1	
display invent	1	
display inventory	1	
display map	2	
display off	2	
display on	1	
display the	1	
display to	63	
disrask	1	
disrob	2	
disrobe	65	disrobe
disrobe off	1	
dissect	2	dissect
